county,GEOID,year,renting_hh,filings_observed,ind_filings_court_issued_lt,hh_threat_observed,filing_rate,threat_rate,NAME,asian_hhs,asian_owner,asian_renter,black_hhs,black_owner,black_renter,latino_hhs,latino_owner,latino_renter,med_hh_inc,med_hh_inc_own,med_hh_inc_rent,nhw_hhs,nhw_owner,nhw_renter,owner_hhs,renter_hhs,total_hhs,total_pop,u_own,u_rent,cb_owner,p_cb_owner,cb_renter,p_cb_renter,prent,pown,prent_blk,prent_his,prent_nhw,prent_asian
Los Angeles County,06037,2011,1712410,67182,0,,3.9232426813671957,,"Los Angeles County, California",446002,229362,216640,328695,118760,209935,1154612,460203,694409,56266,83170,38999,1231327,706289,525038,1539554,1678964,3218518,9787747,1539554,1678964,713104,0.4631886897114359,956679,0.5844066831642343,0.521657483351033,0.478342516648967,0.6386924048129725,0.6014219495380266,0.42640013578846236,0.4857377321177932
Los Angeles County,06037,2012,1728365,61110,0,,3.5357114961249505,,"Los Angeles County, California",450230,229902,220328,327372,117018,210354,1160070,455571,704499,56241,83446,39061,1219485,694856,524629,1523331,1695180,3218511,9840024,1523331,1695180,696295,0.4570871333938586,981425,0.593750831859178,0.5266969726062767,0.4733030273937234,0.6425534254609435,0.6072900773229202,0.43020537357983085,0.4893676565311063
Los Angeles County,06037,2013,1744320,56354,0,,3.2307145477893964,,"Los Angeles County, California",455246,235735,219511,324195,113866,210329,1172359,454165,718194,55909,83452,39016,1212257,684402,527855,1515098,1715285,3230383,9893481,1515098,1715285,670878,0.44279511952362155,1004131,0.6005977680296384,0.5309850256146098,0.4690149743853902,0.6487731149462515,0.6126058656094251,0.43543159577548324,0.48218106254640347
Los Angeles County,06037,2014,1760275,55160,0,,3.133601283890301,,"Los Angeles County, California",460936,238076,222860,323727,112509,211218,1185162,455110,730052,55870,83867,39081,1202670,671192,531478,1503915,1738476,3242391,9974203,1503915,1738476,639232,0.42504529843774413,1028754,0.6071666336156831,0.5361709923325102,0.4638290076674898,0.6524571629799183,0.6159934253713838,0.44191507229747146,0.4834944547616155
Los Angeles County,06037,2015,1776230,51203,0,,2.8826784819533504,,"Los Angeles County, California",471705,245305,226400,323949,110912,213037,1200174,456578,743596,56196,84390,39546,1196554,659656,536898,1499879,1763190,3263069,10038388,1499879,1763190,609135,0.4061227605693526,1041959,0.6062423307618415,0.5403471394567507,0.45965286054324933,0.6576251200034573,0.6195734951765327,0.4487035269615914,0.47996099256950847
Los Angeles County,06037,2016,1792185,47966,0,,2.6763978049141133,,"Los Angeles County, California",477664,249225,228439,323666,109547,214119,1213825,460819,753006,57952,86857,40785,1195062,652219,542843,1499576,1782269,3281845,10057155,1499576,1782269,582792,0.388637854967004,1047054,0.6026955853530077,0.5430692186864401,0.4569307813135599,0.6615430721793454,0.620357959343398,0.45423835750781133,0.4782420278689623
Los Angeles County,06037,2017,1808140,44031,0,,2.435154357516564,,"Los Angeles County, California",487644,258149,229495,320126,107661,212465,1226260,470672,755588,61015,90774,42647,1190165,648621,541544,1512364,1782834,3295198,10105722,1512364,1782834,567220,0.37505521157604915,1040802,0.5989014024209196,0.5410400224811984,0.4589599775188016,0.6636917963551852,0.6161727529235236,0.4550159011565623,0.4706199604629607
Madera County,06039,2010,15591,701,0,,4.496183695721891,,"Madera County, California",935,588,347,1369,802,567,15744,7870,7874,46039,58787,31277,22961,16603,6358,26535,15554,42089,147738,26535,15554,11372,0.42856604484642924,7911,0.5590417638329447,0.36955023877972865,0.6304497612202713,0.4141709276844412,0.5001270325203252,0.27690431601411086,0.3711229946524064
Madera County,06039,2011,15796,660,0,,4.178272980501393,,"Madera County, California",892,546,346,1074,580,494,16439,8185,8254,47724,60144,32025,22543,16324,6219,26132,15900,42032,149611,26132,15900,11255,0.43069799479565285,7687,0.5341904100069492,0.37828321279025506,0.621716787209745,0.45996275605214154,0.5020986678021777,0.275872776471632,0.38789237668161436
Madera County,06039,2012,16001,499,0,,3.1185550903068555,,"Madera County, California",921,563,358,1252,580,672,16625,8210,8415,47937,58937,32502,22255,16052,6203,25910,16153,42063,150615,25910,16153,11056,0.4267078348128136,8008,0.5501511404231931,0.3840192092813161,0.6159807907186838,0.536741214057508,0.5061654135338346,0.27872388227364636,0.38870792616720956
Madera County,06039,2013,16207,509,0,,3.1406182513728633,,"Madera County, California",849,598,251,1183,511,672,17487,8481,9006,45625,56914,31519,22004,15684,6320,25838,16678,42516,151435,25838,16678,10890,0.42147225017416207,8241,0.5446074544012688,0.3922758490921065,0.6077241509078934,0.5680473372781065,0.5150111511408475,0.28722050536266136,0.2956419316843345
Madera County,06039,2014,16412,451,0,,2.7479892761394105,,"Madera County, California",873,601,272,1368,535,833,18086,8695,9391,45490,57763,30782,21626,15625,6001,25930,16793,42723,152452,25930,16793,9992,0.38534516004627845,8417,0.5585639392129538,0.3930669662710952,0.6069330337289048,0.6089181286549707,0.5192414021895388,0.2774900582632017,0.3115693012600229
Madera County,06039,2015,16617,431,0,,2.5937293133537946,,"Madera County, California",846,621,225,1473,573,900,18912,9022,9890,45073,57139,30135,21005,15398,5607,26275,16884,43159,153187,26275,16884,9166,0.348848715509039,8697,0.5702950819672131,0.3912046154915545,0.6087953845084455,0.6109979633401222,0.5229483925549916,0.26693644370388003,0.26595744680851063
Madera County,06039,2016,16822,416,0,,2.472952086553323,,"Madera County, California",885,662,223,1458,567,891,19240,9156,10084,45742,61598,30547,21008,15377,5631,26458,17116,43574,153366,26458,17116,8413,0.31797565953586815,9547,0.6099929716950994,0.3928030476889888,0.6071969523110111,0.6111111111111112,0.5241164241164241,0.26804074638233055,0.2519774011299435
Madera County,06039,2017,17027,386,0,,2.266987725377342,,"Madera County, California",823,655,168,1653,596,1057,20087,9955,10132,48210,65313,31825,20881,15806,5075,27701,16757,44458,154440,27701,16757,8429,0.30428504386123245,9353,0.602370065047981,0.3769175401502542,0.6230824598497459,0.6394434361766486,0.5044058346194056,0.2430439155212873,0.20413122721749696
Marin County,06041,2010,38573,673,0,,1.7447437326627433,,"Marin County, California",4890,3046,1844,2355,564,1791,9597,3079,6518,89268,113097,53800,84376,58164,26212,65720,37007,102727,248601,65720,37007,28084,0.4273280584297018,19634,0.5457982375670641,0.36024608914890927,0.6397539108510908,0.7605095541401274,0.6791705741377514,0.3106570588793022,0.37709611451942743
Marin County,06041,2011,38924,658,0,,1.6904737437056827,,"Marin County, California",4821,2979,1842,2194,581,1613,10298,3022,7276,89605,116481,53589,84044,57413,26631,64786,38046,102832,250666,64786,38046,27177,0.4194887784397864,20517,0.5559559939301972,0.36998210673720244,0.6300178932627976,0.735186873290793,0.706544960186444,0.31686973490076625,0.3820784069695084
Marin County,06041,2012,39274,540,0,,1.374955441258848,,"Marin County, California",4962,3033,1929,1931,488,1443,10234,2903,7331,90962,118897,53697,84301,57312,26989,64588,38564,103152,252759,64588,38564,26372,0.4083111413884932,20819,0.5564197134915544,0.37385605708081276,0.6261439429191872,0.7472812014500259,0.7163376978698456,0.3201504133996038,0.3887545344619105
Marin County,06041,2013,39625,452,0,,1.1406940063091482,,"Marin County, California",4757,2920,1837,1885,407,1478,10188,2804,7384,90839,120097,54358,84411,57612,26799,64596,38316,102912,254643,64596,38316,25231,0.390596940987058,20743,0.5575625621589657,0.37231809701492535,0.6276819029850746,0.7840848806366048,0.7247742442088732,0.3174823186551516,0.3861677527853689
Marin County,06041,2014,39975,435,0,,1.0881801125703565,,"Marin County, California",4768,2853,1915,1868,517,1351,10057,2658,7399,91529,122702,54884,84419,57618,26801,64490,38544,103034,256802,64490,38544,24290,0.3766475422546131,21059,0.5646147246501153,0.374090106178543,0.625909893821457,0.7232334047109208,0.7357064731033112,0.3174759236664732,0.40163590604026844
Marin County,06041,2015,40326,409,0,,1.0142339929573971,,"Marin County, California",5094,3103,1991,1895,455,1440,10061,2904,7157,93257,124230,56472,84470,57335,27135,64729,38941,103670,258349,64729,38941,23010,0.35548208685442384,20508,0.5473324615015079,0.37562457798784604,0.6243754220121539,0.7598944591029023,0.7113606997316371,0.3212383094589795,0.3908519827247742
Marin County,06041,2016,40676,349,0,,0.8579998033238273,,"Marin County, California",5324,3305,2019,1867,475,1392,10106,2958,7148,100310,129385,60624,84662,58389,26273,66200,38200,104400,259358,66200,38200,23107,0.34904833836858007,19520,0.5300027151778441,0.36590038314176243,0.6340996168582376,0.7455811462238886,0.7073025925192955,0.3103281283220335,0.37922614575507135
Marin County,06041,2017,41027,347,0,,0.8457844833889878,,"Marin County, California",5363,3273,2090,1871,473,1398,10454,3064,7390,104703,134996,63331,84547,59242,25305,67296,37550,104846,260814,67296,37550,23023,0.34211543033761294,19202,0.5314696927760864,0.35814432596379453,0.6418556740362055,0.7471940138963121,0.7069064472929022,0.29930098051971094,0.3897072534029461
Mariposa County,06043,2010,2466,55,0,,2.2303325223033252,,"Mariposa County, California",124,66,58,27,27,0,386,250,136,49098,55974,27500,6822,4845,1977,5410,2314,7724,18290,5410,2314,1793,0.33142329020332717,879,0.43536404160475484,0.299585706887623,0.700414293112377,0,0.35233160621761656,0.28979771328056286,0.46774193548387094
Mariposa County,06043,2011,2482,50,0,,2.0145044319097503,,"Mariposa County, California",93,48,45,14,14,0,376,188,188,49174,59925,25860,6768,4937,1831,5394,2213,7607,18290,5394,2213,1953,0.3620689655172414,945,0.4706175298804781,0.2909162613382411,0.7090837386617589,0,0.5,0.2705378250591017,0.4838709677419355
Mariposa County,06043,2012,2497,48,0,,1.922306768121746,,"Mariposa County, California",157,55,102,7,7,0,292,174,118,52584,62065,32870,6472,4781,1691,5230,2026,7256,18193,5230,2026,1745,0.33365200764818354,825,0.45782463928967815,0.27921719955898566,0.7207828004410143,0,0.4041095890410959,0.2612793572311496,0.6496815286624203
Mariposa County,06043,2013,2513,44,0,,1.7508953442101076,,"Mariposa County, California",99,67,32,25,25,0,298,156,142,49820,61886,30704,6542,4798,1744,5185,2053,7238,18061,5185,2053,1741,0.33577627772420443,953,0.5126412049488973,0.2836418900248687,0.7163581099751313,0,0.47651006711409394,0.2665851421583614,0.32323232323232326
Mariposa County,06043,2014,2528,40,0,,1.5822784810126582,,"Mariposa County, California",84,55,29,26,15,11,404,212,192,50560,62640,34776,6500,4885,1615,5309,1980,7289,17946,5309,1980,1737,0.3271802599359578,835,0.4670022371364653,0.27164220057621075,0.7283577994237893,0.4230769230769231,0.4752475247524752,0.24846153846153846,0.34523809523809523
Mariposa County,06043,2015,2544,41,0,,1.6116352201257862,,"Mariposa County, California",77,45,32,35,24,11,454,210,244,47681,59950,35674,6504,4799,1705,5224,2121,7345,17789,5224,2121,1574,0.30130168453292494,854,0.4598815293484114,0.28876786929884274,0.7112321307011572,0.3142857142857143,0.5374449339207048,0.2621463714637146,0.4155844155844156
Mariposa County,06043,2016,2559,45,0,,1.7584994138335288,,"Mariposa County, California",44,28,16,91,70,21,452,216,236,49265,59983,35277,6363,4613,1750,5052,2203,7255,17645,5052,2203,1424,0.28186856690419637,994,0.5134297520661157,0.3036526533425224,0.6963473466574776,0.23076923076923078,0.5221238938053098,0.27502750275027504,0.36363636363636365
Mariposa County,06043,2017,2575,36,0,,1.3980582524271845,,"Mariposa County, California",15,15,0,86,59,27,604,313,291,51385,60616,35391,6426,4735,1691,5259,2175,7434,17658,5259,2175,1434,0.2726754135767256,1014,0.527850078084331,0.29257465698143664,0.7074253430185634,0.313953488372093,0.4817880794701987,0.2631497043261749,0
Mendocino County,06045,2010,14344,320,0,,2.230897936419409,,"Mendocino County, California",413,240,173,226,66,160,4748,2135,2613,43759,53344,30273,27311,18402,8909,21601,12773,34374,87487,21601,12773,8851,0.4097495486320078,6603,0.5584876934788124,0.37158899167975795,0.628411008320242,0.7079646017699115,0.5503369839932604,0.3262055581999927,0.4188861985472155
Mendocino County,06045,2011,14463,353,0,,2.4407107792297587,,"Mendocino County, California",337,188,149,193,18,175,4819,2120,2699,44527,55228,30601,27102,17898,9204,21020,13082,34102,87525,21020,13082,8635,0.4107992388201713,6924,0.5708632203809053,0.38361386428948446,0.6163861357105155,0.9067357512953368,0.560074704295497,0.3396059331414656,0.4421364985163205
Mendocino County,06045,2012,14582,297,0,294,2.0367576464133865,2.016184336853655,"Mendocino County, California",308,183,125,167,11,156,4832,1880,2952,43721,56764,28801,27088,17455,9633,20398,13830,34228,87577,20398,13830,8094,0.39680360819688204,7720,0.6069182389937107,0.40405515951852283,0.5959448404814771,0.9341317365269461,0.6109271523178808,0.35561872415829887,0.40584415584415584
Mendocino County,06045,2013,14701,323,0,320,2.1971294469763962,2.1767226719270796,"Mendocino County, California",371,179,192,119,12,107,4818,1878,2940,43469,55666,28826,26563,16716,9847,19727,14151,33878,87497,19727,14151,7619,0.3862219293354286,7716,0.5921719109746738,0.4177047051183659,0.5822952948816341,0.8991596638655462,0.6102117061021171,0.3707036102849829,0.5175202156334232
Mendocino County,06045,2014,14819,297,0,293,2.0041838180713945,1.9771914434172346,"Mendocino County, California",353,171,182,167,35,132,4928,1898,3030,43290,56633,28695,26365,16180,10185,19135,14558,33693,87612,19135,14558,7173,0.3748628168278025,8035,0.6074236468097974,0.43207787967827144,0.5679221203217285,0.7904191616766467,0.6148538961038961,0.3863076047790632,0.5155807365439093
Mendocino County,06045,2015,14938,289,0,,1.9346632748694605,,"Mendocino County, California",376,209,167,161,23,138,5159,2002,3157,42980,58334,26668,26408,16591,9817,19679,14338,34017,87544,19679,14338,6906,0.35093246608059353,7951,0.6096925082432328,0.4214951347855484,0.5785048652144515,0.8571428571428571,0.6119402985074627,0.3717434110875492,0.4441489361702128
Mendocino County,06045,2016,15057,287,0,,1.906090190609019,,"Mendocino County, California",407,210,197,169,22,147,5475,2176,3299,43510,60451,27380,26539,16390,10149,19764,14830,34594,87409,19764,14830,6591,0.333485124468731,8295,0.6133086876155268,0.4286870555587674,0.5713129444412326,0.8698224852071006,0.6025570776255708,0.38241832774407475,0.48402948402948404
Mendocino County,06045,2017,15176,289,0,,1.904322614654718,,"Mendocino County, California",434,236,198,175,43,132,5595,2215,3380,46528,61596,30948,26087,16806,9281,20230,13952,34182,87497,20230,13952,6753,0.3338111715274345,7545,0.5958774285262992,0.4081680416593529,0.5918319583406472,0.7542857142857143,0.6041108132260947,0.35577107371487715,0.45622119815668205
Merced County,06047,2010,34446,1635,0,,4.746559832781745,,"Merced County, California",4254,2521,1733,3526,1361,2165,32597,15611,16986,43844,60240,27736,32121,21121,11000,41135,32451,73586,250699,41135,32451,17320,0.42105263157894735,16719,0.5574486529741264,0.44099421085532575,0.5590057891446742,0.6140102098695406,0.5210908979353929,0.3424550916845677,0.4073812881993418
Merced County,06047,2011,34829,1446,0,,4.15171265324873,,"Merced County, California",4206,2408,1798,3338,1296,2042,33186,15347,17839,43945,61740,28265,32120,21214,10906,40924,33155,74079,253606,40924,33155,16385,0.40037630730133905,17504,0.5718766335598536,0.44756273707798433,0.5524372629220157,0.6117435590173756,0.5375459531127584,0.33953922789539226,0.4274845458868283
Merced County,06047,2012,35213,1374,0,,3.90196802317326,,"Merced County, California",4176,2446,1730,3232,1334,1898,34180,15312,18868,43565,62038,28513,31666,20674,10992,40412,34084,74496,256398,40412,34084,14964,0.37028605364743145,18137,0.5740646958283219,0.4575279209621993,0.5424720790378007,0.5872524752475248,0.552018724400234,0.3471230973283648,0.414272030651341
Merced County,06047,2013,35596,1211,0,,3.402067648050343,,"Merced County, California",4330,2433,1897,3235,1114,2121,34880,15668,19212,42591,59906,29097,31660,20616,11044,40398,35011,75409,258707,40398,35011,13977,0.3459824743799198,18371,0.5637178188959465,0.4642814518160962,0.5357185481839037,0.6556414219474498,0.550802752293578,0.34883133291219204,0.43810623556581985
Merced County,06047,2014,35979,1096,0,,3.046221406931821,,"Merced County, California",4514,2543,1971,3155,1107,2048,35958,15843,20115,43066,60206,30139,31482,20125,11357,40310,36206,76516,261609,40310,36206,13379,0.3319027536591416,19009,0.5620472487507762,0.4731820795650583,0.5268179204349417,0.6491283676703645,0.559402636409144,0.36074582300997393,0.43664155959237927
Merced County,06047,2015,36363,1006,0,,2.7665484145972554,,"Merced County, California",4576,2553,2023,3199,1072,2127,36686,15794,20892,42462,60891,30104,31752,19997,11755,40124,37568,77692,263885,40124,37568,12706,0.31666832818263385,19913,0.5689753700211441,0.4835504299026927,0.5164495700973073,0.6648952797749297,0.5694815460938778,0.3702128999748047,0.44208916083916083
Merced County,06047,2016,36746,1029,0,,2.8003047950797364,,"Merced County, California",4731,2534,2197,2937,958,1979,37402,16674,20728,44397,62234,31591,31743,20070,11673,40889,37381,78270,265001,40889,37381,12153,0.29721930103450805,18991,0.5496671490593343,0.4775903922320174,0.5224096077679826,0.6738168198842356,0.554194962836212,0.36773461865608165,0.4643838511942507
Merced County,06047,2017,37129,950,0,,2.558646879797463,,"Merced County, California",4826,2581,2245,2991,922,2069,38102,17197,20905,46338,63592,33991,31784,19766,12018,41206,38055,79261,267390,41206,38055,11688,0.28364801242537496,19166,0.5433001672477819,0.480122632820681,0.519877367179319,0.6917418923436978,0.5486588630518083,0.3781147747294236,0.4651885619560713
Modoc County,06049,2010,1278,10,0,,0.7824726134585289,,"Modoc County, California",43,27,16,0,0,0,333,171,162,34588,40429,24662,3415,2463,952,2790,1187,3977,9605,2790,1187,775,0.2777777777777778,506,0.47026022304832715,0.29846618053809404,0.701533819461906,,0.4864864864864865,0.2787701317715959,0.37209302325581395
Modoc County,06049,2011,1289,21,0,,1.6291698991466252,,"Modoc County, California",31,20,11,0,0,0,313,104,209,35402,41224,23719,3399,2460,939,2703,1244,3947,9587,2703,1244,736,0.2722900480947096,661,0.5875555555555556,0.3151760831010894,0.6848239168989105,,0.6677316293929713,0.2762577228596646,0.3548387096774194
Modoc County,06049,2012,1300,23,0,,1.7692307692307692,,"Modoc County, California",19,19,0,5,5,0,302,157,145,37482,43167,24395,3368,2521,847,2834,1069,3903,9545,2834,1069,773,0.2727593507410021,510,0.5425531914893617,0.2738918780425314,0.7261081219574687,0,0.48013245033112584,0.25148456057007124,0
Modoc County,06049,2013,1312,17,0,,1.295731707317073,,"Modoc County, California",16,16,0,2,2,0,383,162,221,36212,43574,21917,3367,2420,947,2741,1242,3983,9468,2741,1242,698,0.2546515870120394,620,0.5821596244131455,0.31182525734371075,0.6881747426562892,0,0.577023498694517,0.28125928125928124,0
Modoc County,06049,2015,1334,13,0,,0.9745127436281859,,"Modoc County, California",13,7,6,7,7,0,371,184,187,37860,43406,23409,3146,2428,718,2767,978,3745,9184,2767,978,838,0.30285507770148173,525,0.6147540983606558,0.26114819759679575,0.7388518024032042,0,0.5040431266846361,0.22822631913541006,0.46153846153846156
Modoc County,06049,2016,1345,20,0,,1.486988847583643,,"Modoc County, California",24,0,24,18,18,0,314,185,129,41194,46021,32582,3135,2395,740,2740,930,3670,9033,2740,930,878,0.32043795620437954,372,0.4520048602673147,0.25340599455040874,0.7465940054495913,0,0.410828025477707,0.23604465709728867,1
Modoc County,06049,2017,1356,28,0,,2.0648967551622417,,"Modoc County, California",24,0,24,21,21,0,340,190,150,39296,44985,31821,3101,2325,776,2655,983,3638,9017,2655,983,836,0.31487758945386063,412,0.4790697674418605,0.27020340846619023,0.7297965915338098,0,0.4411764705882353,0.2502418574653338,1
Mono County,06051,2010,2540,17,0,,0.6692913385826772,,"Mono County, California",28,25,3,115,0,115,718,117,601,55087,69407,40403,4225,2685,1540,2978,2305,5283,13905,2978,2305,1388,0.46608462055070515,1142,0.5381715362865221,0.43630512966117735,0.5636948703388226,1,0.8370473537604457,0.36449704142011835,0.10714285714285714
Mono County,06051,2011,2551,31,0,,1.2152097216777733,,"Mono County, California",69,65,4,106,0,106,737,135,602,60469,73879,41596,4268,2716,1552,3096,2320,5416,14016,3096,2320,1383,0.44670542635658916,1263,0.5849930523390459,0.42836041358936483,0.5716395864106352,1,0.8168249660786974,0.36363636363636365,0.057971014492753624
Mono County,06051,2012,2562,23,0,,0.897736143637783,,"Mono County, California",57,48,9,26,0,26,705,166,539,61868,74209,43477,4099,2521,1578,2854,2202,5056,14181,2854,2202,1342,0.47021723896285916,1094,0.5691987513007284,0.43552215189873417,0.5644778481012658,1,0.7645390070921986,0.38497194437667726,0.15789473684210525
Mono County,06051,2013,2573,24,0,,0.9327633113097552,,"Mono County, California",60,52,8,0,0,0,796,154,642,61757,71053,51019,4280,2628,1652,2930,2338,5268,14217,2930,2338,1332,0.4546075085324232,893,0.46030927835051544,0.44381169324221714,0.5561883067577829,,0.8065326633165829,0.385981308411215,0.13333333333333333
Mono County,06051,2014,2583,13,0,,0.5032907471931862,,"Mono County, California",52,49,3,0,0,0,819,141,678,61814,69975,51563,4101,2565,1536,2853,2307,5160,14193,2853,2307,1237,0.43357868909919384,752,0.3797979797979798,0.44709302325581396,0.5529069767441861,,0.8278388278388278,0.3745427944403804,0.057692307692307696
Mono County,06051,2015,2594,25,0,,0.963762528912876,,"Mono County, California",13,10,3,0,0,0,686,160,526,56944,66235,51275,4130,2683,1447,2919,1987,4906,14146,2919,1987,1375,0.4710517300445358,529,0.32918481642812697,0.40501426824296777,0.5949857317570322,,0.7667638483965015,0.350363196125908,0.23076923076923078
Mono County,06051,2016,2605,14,0,,0.5374280230326296,,"Mono County, California",10,5,5,11,11,0,990,159,831,58937,66272,52766,3861,2490,1371,2733,2217,4950,14051,2733,2217,1074,0.3929747530186608,570,0.3104575163398693,0.4478787878787879,0.5521212121212121,0,0.8393939393939394,0.3550893550893551,0.5
Mono County,06051,2017,2616,31,0,,1.1850152905198776,,"Mono County, California",18,4,14,12,12,0,896,118,778,60595,73026,54050,3903,2566,1337,2750,2149,4899,14058,2750,2149,972,0.35345454545454547,635,0.34305780659103186,0.4386609512145336,0.5613390487854665,0,0.8683035714285714,0.3425570074301819,0.7777777777777778
Monterey County,06053,2010,61869,1606,0,,2.5958072701999386,,"Monterey County, California",8228,5022,3206,3823,1506,2317,48818,20975,27843,59271,77970,43988,61451,37999,23452,66731,58232,124963,407435,66731,58232,30507,0.45716383689739404,29528,0.526205114497015,0.46599393420452456,0.5340060657954755,0.6060685325660476,0.5703429063050515,0.3816374021578168,0.38964511424404474
Monterey County,06053,2011,62351,1436,0,,2.303090567913907,,"Monterey County, California",8172,4841,3331,3470,1346,2124,50202,20369,29833,59737,80294,44230,60865,36578,24287,64315,60902,125217,411385,64315,60902,28889,0.4491798180828734,31824,0.5417773237997957,0.4863716588003226,0.5136283411996774,0.6121037463976945,0.5942591928608422,0.39903064158383306,0.4076113558492413
Monterey County,06053,2012,62832,1221,0,,1.9432773109243697,,"Monterey County, California",8415,4795,3620,3529,1485,2044,50992,20288,30704,60143,80462,45079,59973,35950,24023,63463,61660,125123,416199,63463,61660,27204,0.4286592187573862,33071,0.5529435369258807,0.4927950896318023,0.5072049103681977,0.5792009067724568,0.602133668026357,0.4005635869474597,0.43018419489007725
Monterey County,06053,2013,63314,1047,0,,1.6536626970338315,,"Monterey County, California",8450,4612,3838,3522,1367,2155,52101,20170,31931,59168,80765,43558,59084,35217,23867,62398,63030,125428,420569,62398,63030,24958,0.39998076861437865,35334,0.5782221640374419,0.5025193736645726,0.4974806263354275,0.6118682566723452,0.6128673154066141,0.4039503080360165,0.45420118343195265
Monterey County,06053,2014,63795,960,0,,1.5048201269691983,,"Monterey County, California",8211,4554,3657,3457,1322,2135,52871,20079,32792,58582,79897,44011,58103,35015,23088,62089,63026,125115,424927,62089,63026,23659,0.3810497833754771,35924,0.5861219428627368,0.5037445550093914,0.49625544499060864,0.6175875036158519,0.6202265892455221,0.39736330309966783,0.44537815126050423
Monterey County,06053,2015,64277,922,0,,1.4344166653701946,,"Monterey County, California",8230,4543,3687,3128,1084,2044,53541,20447,33094,58783,79661,44944,57689,34437,23252,61747,63655,125402,428441,61747,63655,22148,0.35868949098741637,35862,0.5804133555602311,0.507607534170109,0.49239246582989105,0.6534526854219949,0.618105750733083,0.40305777531245124,0.4479951397326853
Monterey County,06053,2016,64758,876,0,,1.3527286204021125,,"Monterey County, California",8109,4436,3673,3163,923,2240,53924,21101,32823,60889,81299,46796,57369,34569,22800,62601,63315,125916,430201,62601,63315,21995,0.3513522148208495,35041,0.5698186844458899,0.5028352234823216,0.49716477651767843,0.7081884287069238,0.608690008159632,0.39742718192752186,0.4529535084474041
Monterey County,06053,2017,65240,793,0,,1.2155119558553034,,"Monterey County, California",7953,4695,3258,3022,851,2171,54737,21854,32883,63249,84683,48613,56887,34771,22116,63873,62066,125939,433168,63873,62066,21551,0.33740391088566374,34324,0.5705167627944085,0.49282589190004683,0.5071741080999531,0.7183984116479153,0.6007453824652429,0.3887707209028425,0.4096567333081856
Napa County,06055,2010,18279,447,0,,2.4454291810274085,,"Napa County, California",2029,1629,400,666,478,188,10301,4735,5566,67389,86526,43961,35199,24512,10687,31996,17183,49179,134051,31996,17183,13398,0.41873984248031004,8744,0.5342130987292277,0.3493971003883772,0.6506028996116229,0.2822822822822823,0.5403358897194447,0.30361658001647773,0.19714144898965008
Napa County,06055,2011,18474,395,0,,2.138140088773411,,"Napa County, California",2198,1562,636,727,457,270,10878,4808,6070,68641,89383,45424,34905,24026,10879,31441,18199,49640,135377,31441,18199,12852,0.40876562450303744,9597,0.55438738374444,0.36661966156325543,0.6333803384367446,0.3713892709766162,0.5580069865784152,0.31167454519409826,0.2893539581437671
Napa County,06055,2012,18669,335,0,,1.7944185548235043,,"Napa County, California",2276,1614,662,714,387,327,10882,4541,6341,69571,90643,47121,34498,23437,11061,30455,18754,49209,136644,30455,18754,11910,0.39106879001805944,9745,0.5450223713646533,0.38110914670080676,0.6188908532991932,0.4579831932773109,0.5827053850395147,0.3206272827410285,0.29086115992970124
Napa County,06055,2013,18865,288,0,,1.5266366286774449,,"Napa County, California",2465,1748,717,835,379,456,11156,4413,6743,70443,89639,49184,34135,22963,11172,29969,19462,49431,137837,29969,19462,11358,0.3789916246788348,10138,0.54669974115616915,0.393720539742267,0.606279460257733,0.5461077844311377,0.6044281104338473,0.32728870660612275,0.29087221095334687
Napa County,06055,2014,19060,273,0,,1.4323189926547744,,"Napa County, California",2642,1859,783,819,310,509,11493,4582,6911,70925,90594,49463,33728,22665,11063,29997,19634,49631,139253,29997,19634,11071,0.3690702403573691,10395,0.5573427698246742,0.39559952449074165,0.6044004755092584,0.6214896214896215,0.6013225441573131,0.32800640417457305,0.2963663890991673
Napa County,06055,2015,19255,269,0,,1.3970397299402753,,"Napa County, California",2764,1909,855,777,333,444,11519,4422,7097,71379,90265,50390,33557,22536,11021,29678,19816,49494,140295,29678,19816,10203,0.3437900128040973,10429,0.5578198545143346,0.4003717622338061,0.5996282377661939,0.5714285714285714,0.6161125097664728,0.3284262597967637,0.3093342981186686
Napa County,06055,2016,19450,211,0,,1.0848329048843188,,"Napa County, California",2753,2014,739,761,377,384,11406,4663,6743,74609,93394,53991,33472,22860,10612,30411,18964,49375,140823,30411,18964,9982,0.32823649337410804,9552,0.5300482770101548,0.38408101265822786,0.6159189873417722,0.5045992115637319,0.5911800806593022,0.3170411089866157,0.26843443516164184
Napa County,06055,2017,19645,219,0,,1.1147874777297022,,"Napa County, California",2702,2027,675,708,414,294,11549,4968,6581,79637,99631,55576,33057,22990,10067,30954,18090,49044,141005,30954,18090,9888,0.31944175227757315,9314,0.5417005932301966,0.36885245901639346,0.6311475409836066,0.4152542372881356,0.5698328859641527,0.304534591765738,0.24981495188749075
Nevada County,06057,2012,11947,245,0,,2.0507240311375243,,"Nevada County, California",494,302,192,66,0,66,2195,1238,957,57382,68732,35191,37656,27906,9750,30254,11372,41626,98521,30254,11372,13294,0.4394129701857606,6779,0.632074592074592,0.27319463796665544,0.7268053620333446,1,0.4359908883826879,0.2589228808158062,0.38866396761133604
