city_name,year,entity_id,police_total,street_lighting,public_safety_exp,total_expend_gov,total_expend_prop,total_gov_rev,total_prop_rev,state_intergov,fed_intergov,county_intergov,transport_expend,public_transit,housing,total_fines_rev,penalties_rev,vehicle_fines,parks_and_rec,libraries,health_expend,culture_expend,total_expend,total_rev,own_source_rev,fines_share,vehicle_fines_share,parksrec_share,health_share,police_share,housing_share,libraries_share,culture_share,GEOID,NAMELSAD,GEOID_CTY,CTY_NAME,CTY_NAME_FULL,geometry,NAME,total_pop,his,nha,nhaian,nhb,nhmixed,nhnh,nhsor,nhw,pnhw,pnhb,phis,papi
Murrieta,2006,1402,15153250,279929,15663210,,,29906761,36970584,4653152,332846,328338,10858070,0,0,598461,,,,,,,83534451,66877345,24592425,0.02433517638053181,,,,0.18140120415707287,0,,,0650076,Murrieta city,06065,Riverside,Riverside County,"c(-117.19090318747, 33.5719422796907)",,,,,,,,,,,,,,
Murrieta,2005,1402,12064522,189685,13656588,,,24718002,44546053,3917444,666973,3426977,14968420,0,0,550372,,,,,,,47799536,69264055,16706608,0.03294337186818533,,,,0.2523983077994732,0,,,0650076,Murrieta city,06065,Riverside,Riverside County,"c(-117.19090318747, 33.5719422796907)",,,,,,,,,,,,,,
Murrieta,2004,1402,10870618,183580,11307705,,,18971315,38285572,4882741,931186,3765301,8600663,0,0,450489,,,,,,,48549310,57256887,9392087,0.04796473882748318,,,,0.2239088052950701,0,,,0650076,Murrieta city,06065,Riverside,Riverside County,"c(-117.19090318747, 33.5719422796907)",,,,,,,,,,,,,,
Murrieta,2003,1402,10613650,246723,10860373,,,15780370,31994315,4705992,256091,623505,5458071,0,0,508738,,,,,,,35737213,47774685,10194782,0.04990180270652183,,,,0.2969915421216534,0,,,0650076,Murrieta city,06065,Riverside,Riverside County,"c(-117.19090318747, 33.5719422796907)",,,,,,,,,,,,,,
Napa,2021,1403,30034351,256278,54108185,122545678,76404542,126242062,94212831,6625676,18241917,145631,4266646,,19733631,564673,293462,271211,6327155,,0,6327751,198950220,220454893,101228838,0.005578183165552093,0.0026791871304499217,0.03180270421414965,0,0.15096415073077074,0.09918878702421138,,0.031805699938406706,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",79700,31597,2304,72,472,2583,86,338,42248,0.5300878293601003,0.005922208281053953,0.3964491844416562,0.02998745294855709
Napa,2020,1403,30642249,228863,51846571,132463009,80666612,127500273,93801468,4407518,,,4085753,,19977250,437849,60945,376904,8413140,,0,8413736,213129621,221301741,,,,0.03947428780910749,0,0.14377283108855152,0.09373286503427883,,0.03947708422941361,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",78294,31238,2164,166,441,2392,34,364,41495,0.5299895266559379,0.005632615526093954,0.39898331928372543,0.028073671034817484
Napa,2019,1403,30123796,219380,52787779,125308182,70980021,135365089,79709159,2979439,,,5119016,,16125325,540742,31117,504975,8120753,,0,8290885,196288203,215074248,,,,0.041371579523808676,0,0.153467174998795,0.08215126917229967,,0.04223832544842239,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",79074,32035,2477,157,466,1861,105,345,41628,0.5264435844904772,0.005893213951488479,0.40512684321015757,0.03265295798871943
Napa,2018,1403,27517056,226491,49190025,141249995,66267060,144781620,72318967,4950712,,,5006991,,16352502,525959,8788,440980,8435672,,0,10087303,207517055,217100587,,,,0.040650499786631995,0,0.13260141919419588,0.07880076170124908,,0.048609513083153574,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",79516,32156,2546,183,493,1759,107,358,41914,0.527114039941647,0.006200010060868253,0.4043965994265305,0.03336435434377987
Napa,2017,1403,25978505,186762,44304692,97734023,73229719,97338280,80111578,3461168,1194725,60757,4501815,0,1591453,863991,,525663,7416870,,0,9259656,170963742,177449858,92621630,0.009328177446240149,0.005675380577949233,0.04338270742810484,0,0.15195330130291604,0.009308716464570599,,0.05416151923020029,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",79722,31790,2417,205,563,1606,118,355,42668,0.5352098542434961,0.007062040591053913,0.39876069340959835,0.03179799804320012
Napa,2016,1403,24734855,240977,43193707,,,71193731,145895609,6621743,15784016,121358,14162562,0,12676073,741915,,,,,,,196006242,217089340,48666614,0.015244845264969534,,,,0.12619422089629165,0.06467178223844525,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",79567,31581,2189,268,565,1412,101,309,43142,0.5422097100556763,0.007100933804215315,0.3969107795945555,0.028780775949828447
Napa,2015,1403,22761118,214514,38505385,,,67350189,118676291,4997640,15479835,751085,20836464,0,13295352,731420,,,,,,,161824411,186026480,46121629,0.01585850317645979,,,,0.14065317994576232,0.08215912492955095,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",79113,31113,2043,192,596,1493,102,296,43278,0.5470403094308142,0.007533527991606942,0.3932729134276288,0.027113116681202837
Napa,2014,1403,21987419,304236,36805500,,,60101565,93495571,6415129,11127831,670236,24435636,0,13965020,426273,,,,,,,150306539,153597136,41888369,0.010176404815379658,,,,0.14628384863548752,0.09291026254020791,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",78511,30569,1814,223,710,1197,92,80,43826,0.5582147724522678,0.00904331877061813,0.38935945281552903,0.024276852925067826
Napa,2013,1403,20767423,299447,35029091,,,53154561,87957938,3814457,16925642,599153,20837944,0,13454025,472685,,,,,,,138375885,141112499,31815309,0.014857155717079473,,,,0.1500797844942419,0.09722810444897968,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",77698,29312,1658,307,695,1282,60,34,44350,0.5707997631856676,0.008944889186336843,0.37725552781281374,0.022111251254858556
Napa,2012,1403,19886847,340547,33892448,,,52648376,88941503,4470109,14366089,2034196,18572971,0,14604315,334153,,,,,,,138056865,141589879,31777982,0.010515236618863968,,,,0.1440482296914391,0.10578477933712314,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",77121,29222,1619,251,578,1092,45,67,44247,0.573734780410005,0.0074947160954863135,0.3789110618378911,0.021576483707420806
Napa,2011,1403,19665617,377975,33264059,,,50246370,94875010,4163608,15213296,419063,23180289,0,14734801,734413,,,,,,,139947565,145121380,30450403,0.02411833432877719,,,,0.14052132311126672,0.10528801269246807,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",76560,29200,1609,264,681,1129,85,89,43503,0.5682210031347963,0.008894984326018809,0.38140020898641586,0.022126436781609197
Napa,2010,1403,20808663,371107,34959249,,,45930323,87241896,8660355,19953008,1010937,22538095,0,12089600,371899,,,,,,,139610069,133172219,16306023,0.02280746200345725,,,,0.1490484400519851,0.08659547328208828,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",76006,28184,1810,356,763,972,81,153,43687,0.5747835697181801,0.010038681156750783,0.37081283056600794,0.024879614767255216
Napa,2009,1403,18786889,733497,34694746,,,47878829,77982784,7634167,9142325,1661396,22736564,0,13191991,490814,,,,,,,148871705,125861613,29440941,0.016671138330802675,,,,0.12619516247227772,0.08861315184104326,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)","Napa city, California",74071,26083,1922,395,617,1112,121,126,43695,0.5899069811397173,0.008329845688596077,0.3521351136072147,0.027581644638252488
Napa,2008,1403,18320511,1167206,31883635,,,50281367,86753259,5728033,12018992,2627470,9722602,0,15623532,426133,,,,,,,124654356,137034626,29906872,0.014248664989103507,,,,0.14697048372701874,0.12533482584435315,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)",,,,,,,,,,,,,,
Napa,2007,1403,17642450,2033871,30907681,,,46878723,129729135,6206490,12314200,2263950,13561086,0,12868419,369481,,,,,,,120852955,176607858,26094083,0.014159570198347265,,,,0.14598277716916397,0.10647996981124706,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)",,,,,,,,,,,,,,
Napa,2006,1403,16667731,1286071,31092507,,,40666659,72822547,4381280,10772151,2323138,12993624,0,12481168,296050,,,,,,,116185730,113489206,23190090,0.012766229022828285,,,,0.14345764320626983,0.10742427663018514,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)",,,,,,,,,,,,,,
Napa,2005,1403,15501075,1319604,27255197,,,37460903,65956387,14921072,13865836,1850854,16662182,0,13053665,321937,,,,,,,102646518,103417290,6823141,0.04718310819020155,,,,0.15101413376730422,0.127171045392889,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)",,,,,,,,,,,,,,
Napa,2004,1403,14484903,1056634,25047474,,,34270767,80260092,9079780,17838430,1252781,19517318,0,12323693,326227,,,,,,,111325587,114530859,6099776,0.05348179998740937,,,,0.1301129721417952,0.11069955552985317,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)",,,,,,,,,,,,,,
Napa,2003,1403,14036045,1217306,24009588,,,33619345,65254748,9359419,18534325,1744147,25373418,0,10802180,291367,,,,,,,94966088,98874093,3981454,0.0731810539566701,,,,0.14780060225288,0.11374776225382686,,,0650258,Napa city,06055,Napa,Napa County,"c(-122.30097763393, 38.2974638462176)",,,,,,,,,,,,,,
National City,2021,1404,28648106,452438,42896814,102763972,10904735,106066539,11982894,10210544,2955421,0,3734489,,15488615,509244,64469,444775,3190405,1823378,9486575,5013783,113668707,118049433,92900574,0.00548160229881895,0.004787645337907169,0.028067575361792406,0.08345810602033152,0.25203159916299567,0.1362610291678606,0.01604116073916456,0.04410873610095697,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",56846,37103,9714,36,2310,1256,381,149,5897,0.10373641065334412,0.040636104563205856,0.652693241389016,0.1775850543573866
National City,2020,1404,27913700,481767,40554559,99323763,11723765,101792286,12030644,6630889,,,1433502,,13422555,572441,165791,406650,6022767,1880691,8211223,7903458,111047528,113822930,,,,0.05423593940785427,0.0739433209175084,0.25136714434561747,0.12087216385402114,0.01693591054093523,0.0711718499487895,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",61342,37874,10739,104,2887,1271,303,80,8084,0.13178572593003163,0.04706400182582896,0.6174236249225653,0.1800071728994816
National City,2019,1404,26050882,451578,39057795,92062683,12278972,93658979,13575585,6330957,,,1530172,,12496895,401753,124644,277109,3360090,2004007,8127924,5364097,104341655,107234564,,,,0.03220276695822009,0.0778972118086492,0.24966905115698998,0.1197689935050388,0.01920620293017204,0.05140896988839213,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",61121,38787,11180,112,2667,1002,294,13,7066,0.1156067472718051,0.04363475728473029,0.6345936748417075,0.18772598615860342
National City,2018,1404,25712926,515776,37817837,96056053,12759589,89263376,14351472,7929159,,,1396481,,12352192,411428,101600,309828,3404925,2123007,7600702,5527932,108815642,103614848,,,,0.03129076792103106,0.06984935125411473,0.236298068250151,0.11351485662327848,0.01951012704588923,0.050800894966920286,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",60896,38867,11747,120,2758,873,302,11,6218,0.10210851287440882,0.04529033105622701,0.6382521019442985,0.19786192853389384
National City,2017,1404,24371258,419955,35158261,88607456,11346651,84149614,13085885,5415213,1642001,0,1370754,,11686647,450922,,350745,1497303,2129730,8244754,3627033,99954107,97235499,77092400,0.005849110937005464,0.004549670265810897,0.014979904727676673,0.08248539502233761,0.24382447836785737,0.11692012815441391,0.021307078457516507,0.03628698318519318,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",60715,39085,11816,111,2726,786,251,26,5914,0.09740591287161328,0.044898295314172776,0.6437453677015564,0.198748250020588
National City,2016,1404,23271769,495349,33828842,,,58095701,38254389,6477790,12873183,461874,4640654,0,10864993,382454,,615834,,,,,87232253,96350090,38282854,0.009990216507891496,0.016086418217408766,,,0.2667794101340017,0.12455247487417298,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",60349,39164,11448,74,2656,785,197,23,6002,0.09945483769407944,0.04401067126215844,0.6489585577225804,0.19296094384331142
National City,2015,1404,21000914,523482,30835550,,,46535372,34492334,7868441,12031982,472017,3820830,0,10877964,405494,,657276,,,,,80432010,81027706,26162932,0.015498798070491487,0.02512241364996859,,,0.2611014445616863,0.1352442143370531,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",60043,38042,11844,88,2808,857,197,26,6181,0.10294289092816815,0.04676648401978582,0.6335792681911296,0.20053961327715136
National City,2014,1404,20463574,465062,30055742,,,44394684,32151973,4969213,13363269,96790,4712209,0,21731298,697016,,,,,,,87190354,76546657,25965412,0.026844018496606177,,,,0.23469997610056728,0.2492397037406225,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",59543,38738,10922,68,2649,956,251,26,5933,0.09964227533043347,0.04448885679257007,0.6505886502191693,0.1876459029608854
National City,2013,1404,20663395,358044,29295772,,,36291955,29349892,3303406,12987715,124503,4010685,0,11374130,643958,,,,,,,68265453,65641847,19876331,0.03239823285293448,,,,0.3026918315476497,0.16661619457795146,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",59025,38940,10373,67,2737,914,195,63,5736,0.09717916137229987,0.046370182126217706,0.659720457433291,0.17904277848369335
National City,2012,1404,21935638,435705,30257034,,,35627321,26396917,3868645,2144698,0,2126782,0,0,879164,,,,,,,51175423,62024238,29613978,0.029687467181882827,,,,0.4286361834273456,0,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",58508,38100,10881,68,2413,1113,119,63,5751,0.09829425035892528,0.04124222328570452,0.6511929992479661,0.18800847747316607
National City,2011,1404,20885313,411180,29501436,,,31907346,18166853,3161137,2314861,52587,4676696,0,0,768471,,,,,,,55231367,50074199,26378761,0.029132187065192335,,,,0.37814224297580756,0,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",58015,37248,11386,63,2328,978,111,67,5834,0.10056019994828924,0.04012755321899509,0.6420408515039214,0.1981728863225028
National City,2010,1404,21757153,401097,31307941,,,30804652,23768093,6189332,1761716,513296,5393474,0,0,735458,,,,,,,58951203,54572745,22340308,0.032920674146479985,,,,0.3690705514525293,0,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",57343,36836,10896,45,2279,1098,77,80,6032,0.10519156653819996,0.03974329909492004,0.6423800638264479,0.1913572711577699
National City,2009,1404,21163219,405256,29825819,,,33725576,22815873,5357634,2008646,345321,9075015,0,0,539526,,,,,,,60612763,56541449,26013975,0.020739852329372963,,,,0.34915450067834725,0,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)","National City city, California",53747,35195,9085,54,2147,916,89,50,6211,0.11555993822911047,0.039946415613894726,0.6548272461718794,0.17068859657283197
National City,2008,1404,20089127,413249,28125967,,,33566999,22465400,5029248,3887083,128319,3093172,0,0,603456,,,,,,,57365150,56032399,24522349,0.02460840925149544,,,,0.3501974107973221,0,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)",,,,,,,,,,,,,,
National City,2007,1404,18918904,446316,27098654,,,32485066,22961092,5418739,3016830,320359,4255109,2151597,0,724453,,,,,,,53832784,55446158,23729138,0.030530101851993105,,,,0.3514383354202896,0,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)",,,,,,,,,,,,,,
National City,2006,1404,20086672,405041,28561174,,,28806634,28250590,6866782,1548477,362520,8752502,3164200,0,844943,,,,,,,64032372,57057224,20028855,0.04218628573625402,,,,0.3136955788550204,0,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)",,,,,,,,,,,,,,
National City,2005,1404,18805628,420862,31563294,,,27160741,30377357,9349412,3007506,1294192,5753791,2457887,0,918340,,,,,,,69363594,57538098,13509631,0.06797669011092901,,,,0.2711166898301146,0,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)",,,,,,,,,,,,,,
National City,2004,1404,14936251,389633,22419260,,,25459982,31066083,7038093,2620627,1086488,6833545,2744037,0,1086628,,,,,,,50717571,56526065,14714774,0.07384605431248893,,,,0.29449854765323835,0,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)",,,,,,,,,,,,,,
National City,2003,1404,14500590,382980,19619744,,,24819213,19686764,7780923,1313098,1218386,6310926,2520160,0,978816,,,,,,,43172923,44505977,14506806,0.06747288134962307,,,,0.3358723244196368,0,,,0650398,National City city,06073,San Diego,San Diego County,"c(-117.098329017814, 32.6653684130361)",,,,,,,,,,,,,,
Needles,2021,1405,2982279,,3940501,9404974,22472072,11275265,26539166,405396,51565,103349,1423930,,,194212,194212,,992853,,0,992853,31877046,37814431,10714955,0.018125321104941645,,0.03114633018379432,0,0.09355568894307208,,,0.03114633018379432,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4921,1112,45,438,238,275,0,0,2813,0.571631782158098,0.04836415362731152,0.22597033123348914,0.009144482828693354
Needles,2020,1405,2729850,,3523563,8451574,20510883,8471542,23794235,343562,,,1499228,,,151922,151922,,886818,,0,886818,28962457,32265777,,,,0.030619570708382924,0,0.09425477955823983,,,0.030619570708382924,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4959,1223,48,412,113,125,0,0,3038,0.612623512805001,0.022786852187941117,0.2466223028836459,0.009679370840895343
Needles,2019,1405,2602334,,3149434,7237006,20193637,7032732,23179524,217109,,,1455429,,,198848,198848,,877039,,0,877039,27430643,30212256,,,,0.031972965416815054,0,0.09486959529165977,,,0.031972965416815054,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4965,947,24,406,145,137,0,0,3306,0.6658610271903324,0.02920443101711984,0.19073514602215508,0.004833836858006042
Needles,2018,1405,2446541,,2969068,8158323,10557422,7459338,11131970,144277,,,1736161,,,74204,74204,,877290,,0,877290,18715745,18591308,,,,0.046874436470469114,0,0.13072100522848543,,,0.046874436470469114,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4962,1168,28,361,169,158,0,6,3072,0.619105199516324,0.034058847239016525,0.23538895606610238,0.005642885933091495
Needles,2017,1405,2445358,,2823693,8515196,11337197,7696038,11796919,108572,2268988,0,955015,,,104450,,,761251,,0,761251,19852393,19492957,5318478,0.019639077194641023,,0.038345553606560175,0,0.12317698929292806,,,0.038345553606560175,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4984,1232,77,386,88,189,0,7,3005,0.6029293739967897,0.01765650080256822,0.24719101123595505,0.01544943820224719
Needles,2016,1405,2157449,0,3151299,,,2383949,3107224,487682,59269,0,560216,402318,0,18069,,,,,,,7391088,5491173,1836998,0.009836156598972889,,,,0.29189870287026753,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4945,1116,68,474,82,158,25,8,3014,0.6095045500505561,0.016582406471183014,0.2256825075834176,0.018806875631951468
Needles,2015,1405,1975903,0,2882555,,,2345193,3395095,811862,19140,0,710304,710304,0,11154,,,,,,,7209209,5740288,1514191,0.007366309798433619,,,,0.274080415757124,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4942,1033,58,510,56,197,26,7,3055,0.6181707810602994,0.0113314447592068,0.20902468636179683,0.0169971671388102
Needles,2014,1405,1896998,0,2751000,,,2401339,3097507,537070,2495,0,952230,382003,0,22332,,,,,,,6978841,5498846,1861774,0.011995011209738669,,,,0.2718213525712937,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4923,1089,122,555,158,146,22,8,2823,0.5734308348567947,0.03209425147267926,0.22120658135283364,0.029250457038391225
Needles,2013,1405,1838534,0,2696981,,,3340624,2923403,460858,124498,0,1004023,317647,0,7531,,,,,,,6999291,6264027,2755268,0.0027333094276128494,,,,0.2626743194417835,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4885,1041,85,621,126,121,21,0,2870,0.5875127942681678,0.02579324462640737,0.21310133060388944,0.021699078812691914
Needles,2012,1405,1823629,0,2626948,,,3084526,3066887,496963,34257,0,988233,287849,0,7767,,,,,,,6863729,6151413,2553306,0.003041938569055178,,,,0.2656907054459755,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4867,633,58,528,163,96,28,0,3361,0.6905691391000617,0.033490856790630776,0.13005958495993425,0.017670022601191698
Needles,2011,1405,1826336,0,2738960,,,3238080,3301841,338877,183747,0,951892,285626,0,35251,,,,,,,8182328,6539921,2715456,0.012981613401211435,,,,0.2232049362968583,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4910,786,77,511,148,103,6,0,3279,0.6678207739307536,0.03014256619144603,0.160081466395112,0.016904276985743382
Needles,2010,1405,1695060,0,2592566,,,2929521,3233934,375633,54376,0,1071347,298661,0,35847,,,,,,,8309143,6163455,2499512,0.014341599480218539,,,,0.20399937755313635,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",4938,751,60,452,180,40,8,0,3447,0.6980558930741191,0.03645200486026731,0.15208586472255975,0.01377075739165654
Needles,2009,1405,1750822,0,2708790,,,3766556,14112071,321094,4401956,93070,2019957,279716,0,37652,,,,,,,16828781,17878627,-1049564,-0.03587394384715939,,,,0.10403736313402617,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)","Needles city, California",5307,893,10,417,69,76,5,0,3837,0.723007348784624,0.013001695873374788,0.16826832485396645,0.002826455624646693
Needles,2008,1405,2014317,0,2783397,,,3301838,7896614,308845,1504740,285044,893998,279059,0,67490,,,,,,,12436322,11198452,1203209,0.05609166819729573,,,,0.16197047648010401,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)",,,,,,,,,,,,,,
Needles,2007,1405,2049711,0,2688654,,,3014028,5416192,879444,433932,411102,603939,274317,0,80228,,,,,,,7491663,8430220,1289550,0.0622139506029235,,,,0.27359893257344864,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)",,,,,,,,,,,,,,
Needles,2006,1405,1568679,0,2348110,,,2308421,4861867,634170,290938,0,808261,286728,0,53356,,,,,,,7329276,7170288,1383313,0.038571169359356845,,,,0.2140291892405198,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)",,,,,,,,,,,,,,
Needles,2005,1405,1493792,0,2418137,,,2046704,6476745,2314556,761265,0,768364,187116,0,131623,,,,,,,8265634,8523449,-1029117,-0.1278989658124392,,,,0.1807232209894607,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)",,,,,,,,,,,,,,
Needles,2004,1405,1783108,0,2249101,,,2002661,4820200,885980,414675,0,770313,179907,0,139997,,,,,,,7736928,6822861,702006,0.19942422144540076,,,,0.23046718284052792,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)",,,,,,,,,,,,,,
Needles,2003,1405,1680997,0,2247484,,,1978319,4852102,1295285,90492,0,552075,0,0,114495,,,,,,,6038868,6830421,592542,0.19322680923883875,,,,0.2783629315957891,0,,,0650734,Needles city,06071,San Bernardino,San Bernardino County,"c(-114.618877656916, 34.8164253519306)",,,,,,,,,,,,,,
Nevada City,2021,1406,2362260,,3576340,6035667,2583824,7318535,2401662,553996,13152,100832,1040425,,,52455,,52455,286109,,0,286109,8619491,9720197,6650555,0.007887311660455405,0.007887311660455405,0.033193259323549384,0,0.27406026643568626,,,0.033193259323549384,0650874,Nevada City city,06057,Nevada,Nevada County,"c(-121.023057132767, 39.2606961242895)","Nevada City city, California",3097,154,25,3,47,154,0,0,2714,0.876331934129803,0.01517597675169519,0.04972554084597998,0.008072328059412335
Nevada City,2020,1406,2208148,,3368902,7328113,2812137,7363186,2293738,1163558,,,852522,,,144060,,144060,396084,,0,396084,10140250,9656924,,,,0.03906057542959986,0,0.21776070609698972,,,0.03906057542959986,0650874,Nevada City city,06057,Nevada,Nevada County,"c(-121.023057132767, 39.2606961242895)","Nevada City city, California",3145,183,46,3,45,216,0,0,2652,0.8432432432432433,0.014308426073131956,0.058187599364069954,0.014626391096979332
Nevada City,2019,1406,2232741,,3871075,7385115,2467301,6892360,2451081,606995,,,1092708,,,98171,,98171,395982,,0,456527,9852416,9343441,,,,0.040191360169931925,0,0.22661862836485994,,,0.04633655338954425,0650874,Nevada City city,06057,Nevada,Nevada County,"c(-121.023057132767, 39.2606961242895)","Nevada City city, California",3144,191,32,3,48,262,0,0,2608,0.8295165394402035,0.015267175572519083,0.06075063613231552,0.010178117048346057
Nevada City,2018,1406,1869627,,2665176,6674154,2669258,7373772,2441323,598162,,,1022709,,,108029,,108029,615225,,0,671246,9343412,9815095,,,,0.06584586016328939,0,0.2001010979714905,,,0.07184163558237612,0650874,Nevada City city,06057,Nevada,Nevada County,"c(-121.023057132767, 39.2606961242895)","Nevada City city, California",3128,214,30,2,43,298,0,0,2541,0.8123401534526854,0.013746803069053709,0.06841432225063938,0.00959079283887468
Nevada City,2017,1406,1745260,,2672638,6406140,2729388,5943623,2802463,394563,290973,0,792990,,,142256,,142256,660193,,0,715396,9135528,8746086,5258087,0.027054706397973256,0.027054706397973256,0.0722665400401597,0,0.19104095570611793,,,0.07830921212216743,0650874,Nevada City city,06057,Nevada,Nevada County,"c(-121.023057132767, 39.2606961242895)","Nevada City city, California",3112,215,37,0,12,254,0,0,2594,0.833547557840617,0.0038560411311053984,0.069087403598971725,0.011889460154241645
Nevada City,2016,1406,1717026,0,2332088,,,4016481,5150370,967872,1097001,0,1948362,0,0,194518,,,,,,,9769897,9166851,1951608,0.09967063057745203,,,,0.1757465815658036,0,,,0650874,Nevada City city,06057,Nevada,Nevada County,"c(-121.023057132767, 39.2606961242895)","Nevada City city, California",3117,310,55,0,38,175,0,0,2539,0.8145652871350658,0.012191209496310555,0.09945460378569138,0.017645171639396856
Nevada City,2015,1406,1596705,0,2151804,,,3992184,4316472,541944,512739,0,1455143,0,0,90808,,,,,,,8250638,8308656,2937501,0.03091335117843364,,,,0.19352503406403238,0,,,0650874,Nevada City city,06057,Nevada,Nevada County,"c(-121.023057132767, 39.2606961242895)","Nevada City city, California",3101,287,52,0,14,102,0,0,2646,0.8532731376975169,0.004514672686230248,0.09255079006772009,0.01676878426314092
