county_name,entity_id,year,revenues_govfunds,revenues_propfunds,expenditures_gov,expenditures_prop,total_revenues,total_expenditures,vehicle_fines,other_court_fines,forfeitures,delinquent_taxes,total_fines,state_intergov,fed_intergov,ownsource_rev,fines_share,vehicle_fines_share,library,edu,police,corrections,fire,GEOID,NAME,total_pop,his,nha,nhaian,nhb,nhmixed,nhnh,nhsor,nhw,pnhw,pnhb,phis,papi,fines_share_tot_rev,fines_per_cap,vehicle_fines_share_tot_rev,vehicle_fines_per_cap,police_share,corrections_share,fire_share,library_share,edu_share,police_per_1000,edu_per_1000
Nevada,29,2014,,,,,138297666,129782250,558134,137190,399822,2126895,3222041,53047338,24646453,,,,2488894,2532579,14012412,17013429,0,06057,"Nevada County, California",98606,8751,1446,948,344,2124,151,70,84772,0.8597042776301645,0.003488631523436708,0.08874713506277508,0.016195769020140763,0.02329786968349849,32.67591221629515,0.004035744175176464,5.660243798551813,0.10796863207410874,0.1310921100535705,0,0.01917746070822474,0.019514062978566022,142105.06460053142,25683.822485447134
Nevada,29,2013,,,,,133924039,130087983,409104,146334,371688,2018838,2945964,48952372,21267373,,,,2327948,2374836,13692859,17580325,0,06057,"Nevada County, California",98509,8598,1439,796,329,2182,108,70,84987,0.862733354312804,0.0033397963637840197,0.0872813651544529,0.01570414885949507,0.021997275634735,29.90553147428154,0.003054746579141031,4.152960643189962,0.10525844650846804,0.13514180629582057,0,0.017895180986855642,0.01825561397166101,139001.0963465267,24107.80740846014
Nevada,29,2012,,,,,131216264,132228940,410162,153647,792096,2105784,3461689,48793586,23530417,,,,2255903,2296584,14429022,19152073,0,06057,"Nevada County, California",98521,8400,1353,849,300,2081,131,94,85313,0.8659372113559546,0.0030450360836775914,0.08526101034297257,0.015062778493925153,0.026381554347561672,35.13655971823266,0.0031258472653969177,4.163193633844561,0.1091215130364049,0.14484025206584883,0,0.017060584468120216,0.017368240265708854,146456.30880725937,23310.603830655393
Nevada,29,2011,,,,,139744749,136646318,454291,152249,337025,2715214,3658779,43361342,33206726,,,,2048149,2135629,14808540,18378085,0,06057,"Nevada County, California",98392,8185,1340,743,455,2030,128,58,85453,0.8684954061305797,0.004624359704040979,0.08318765753313277,0.014919912187982763,0.026181871062647227,37.18573664525571,0.0032508627569254856,4.617153833645012,0.1083713064262734,0.13449381782830036,0,0.014988687803501592,0.015628880684512847,150505.528904789,21705.311407431498
Nevada,29,2010,,,,,140493506,136024226,494534,265439,311773,2703236,3774982,46744198,29308020,,,,2217049,2334443,14773178,18271245,0,06057,"Nevada County, California",98186,7913,1247,836,370,1945,127,67,85681,0.8726396838653169,0.0037683580143808688,0.08059193775079951,0.013993848410160308,0.026869441211040745,38.447253172550056,0.0035199776422406314,5.036705844010347,0.10860696240976957,0.1343234623514785,0,0.01629892751604409,0.017161964957624534,150461.1451734463,23775.721589635996
Nevada,29,2009,,,,,136174801,137496353,481866,342924,422257,2103404,3350451,43822615,27660338,,,,2592849,2708731,14244235,17994721,0,06057,"Nevada County, California",97063,7270,1263,673,459,1931,112,148,85207,0.8778525287699741,0.004728887423632074,0.07489980734162348,0.014166057096937041,0.024604045501781198,34.518312848356224,0.003538584205458101,4.964466377507392,0.10359718413767673,0.13087416944069782,0,0.01885758380805926,0.019700384344012382,146752.47004522837,27906.93673181336
Nevada,29,2008,,,,,130149037,129268978,511250,436990,448060,1848029,3244329,44498108,22181252,,,,2815130,2924821,13515972,16895961,0,,,,,,,,,,,,,,,,0.02492779873584466,,0.003928188880875085,,0.10455696493554703,0.13070391103424675,0,0.021777305302127476,0.022625853822407414,,
Nevada,29,2007,,,,,120246163,115421710,540211,349700,372921,1404531,2667363,40111115,19076978,,,,2427744,2522122,12287428,15223310,0,,,,,,,,,,,,,,,,0.02218252070130504,,0.004492542518799539,,0.1064568182190335,0.1318929515079962,0,0.021033685950416086,0.021851365743931535,,
Nevada,29,2006,,,,,120224933,114537394,459444,355914,352161,1327808,2495327,42834447,18639509,,,,2594359,2694205,11438550,14832564,0,,,,,,,,,,,,,,,,0.02075548671755134,,0.003821536752280827,,0.0998673847948732,0.1294997509721585,0,0.02265075980338788,0.023522492575656122,,
Nevada,29,2005,,,,,104361979,100441789,460851,401427,314398,1203715,2380391,34701002,18945524,,,,2252969,2337358,10714311,13519302,0,,,,,,,,,,,,,,,,0.022808986786270122,,0.004415889813664802,,0.10667184552039391,0.1345983791666634,0,0.022430594102619977,0.023270772287817376,,
Nevada,29,2004,,,,,98192445,100550651,497872,365500,391791,1343248,2598411,38419381,17501479,,,,2406790,2492336,9150543,13174200,0,,,,,,,,,,,,,,,,0.026462433031380368,,0.0050703697214179765,,0.09100431383581992,0.1310205341186702,0,0.023936095649942635,0.024786870847807837,,
Nevada,29,2003,,,,,103577483,98042107,449785,358099,285449,1270405,2363738,40139141,17186876,,,,2244849,2318704,10772748,10303400,0,,,,,,,,,,,,,,,,0.02282096389617809,,0.0043424978766861905,,0.10987878912067853,0.10509158070215688,0,0.022896784541768366,0.023650083325932603,,
Orange,30,2021,5063592138,795478681,5053644247,731842139,5859070819,5785486386,7211379,2622131,9694846,38314256,57842612,1915179642,1145120805,2003291691,0.028873784212186403,0.003599764843231709,53382119,53382119,532719362,403471691,,06059,"Orange County, California",3182923,1083093,672015,4423,50161,112689,8073,9744,1242725,0.39043514404841084,0.015759413595616355,0.3402825013360361,0.21366775130909543,0.009872318288494816,18.172796514398872,0.0012308059115132535,2.2656467027320484,0.09207857843881546,0.06973859483557689,,0.009226902534794072,0.009226902534794072,167367.97025878413,16771.413885915557
Orange,30,2020,4386915240,816496987,4431682737,713452963,5203412227,5145135700,8230532,3120458,13300273,30079385,54730648,1640711097,812310251,1933893892,0.028300750225442046,0.004255937739938836,47717351,47717351,474956870,432100274,,06059,"Orange County, California",3170345,1071393,661083,5306,49452,103917,8394,8160,1262640,0.39826580387938854,0.015598302392957234,0.33794208516738716,0.21116850058905262,0.010518222584020537,17.26330982905646,0.0015817566706117516,2.596099793555591,0.09231182571141903,0.0839822891357365,,0.009274264816766641,0.009274264816766641,149812.36111527294,15051.154054211765
Orange,30,2019,4091902668,817366092,4229751568,742356632,4909268760,4972108200,8954854,10196123,13473349,31960251,64584577,1625103108,548161902,1918637658,0.03366168527481284,0.004667298154324041,47841380,47841380,472438253,436775927,,06059,"Orange County, California",3168044,1078726,642948,6116,51269,88170,8928,6032,1285855,0.4058829359693237,0.016183171698372877,0.34050221524701046,0.2057660815316959,0.013155640922783783,20.386262627665523,0.0018240708418660705,2.8266192009959457,0.09501769350071666,0.08784521764832069,,0.009621950704934377,0.009621950704934377,149126.16523002836,15101.235967682267
Orange,30,2018,3817037413,767530729,3885056491,665112381,4584568142,4550168872,8885687,11339644,16818967,32750688,69794986,1560713697,544584851,1711738865,0.040774318692588664,0.0051910295324164414,46859589,46859589,455391416,422454421,,06059,"Orange County, California",3164182,1080195,629637,6348,50412,87132,8541,5881,1296036,0.40959590819997077,0.015932079760266636,0.3413820696786721,0.20168814562499882,0.01522389543315899,22.057829164061992,0.001938173176792101,2.8082098311664754,0.10008231096702909,0.09284367962684265,,0.010298428545884527,0.010298428545884527,143920.74033668102,14809.384858393101
Orange,30,2017,3673585673,739084578,3605697313,627813245,4412670251,4233510558,9128235,12716730,37897871,37147717,96890553,1469190450,535670616,1668724607,0.058062638133075724,0.005470186609407384,42578032,42578032,422859234,410261712,,06059,"Orange County, California",3155816,1079172,615659,6584,49560,84456,8714,5273,1306398,0.41396519949198557,0.015704337641991802,0.34196290278013675,0.1978483536429247,0.02195735178218736,30.70221869716105,0.002068641996970283,2.892511794096994,0.09988382648554624,0.09690815846076839,,0.010057381791464048,0.010057381791464048,133993.62763862024,13491.924750999426
Orange,30,2016,,,,,3485106507,3396602407,9832663,8209422,10351779,31737849,60131713,1391865644,549343331,,,,43671774,43671774,385600393,380450098,0,06059,"Orange County, California",3132211,1070553,596998,6475,47971,80792,8847,5903,1314672,0.41972651267746647,0.015315379455598617,0.34178827671571294,0.1934240700897864,0.017253909709566303,19.1978487400753,0.002821337878842622,3.1392083738930743,0.11352532525011545,0.11200901736863192,0,0.012857487797216885,0.012857487797216885,123108.05146907408,13942.794403059053
Orange,30,2015,,,,,3426898692,3243353396,10505318,9585640,14857667,67554520,102503145,1434664506,558097444,,,,41597275,41597275,368247494,351805106,0,06059,"Orange County, California",3116069,1064499,586050,6368,48196,76834,8945,5127,1320050,0.42362669119329516,0.015466923229235296,0.34161599117349456,0.1909441029707622,0.029911343816288107,32.89501772906826,0.003065546706858996,3.3713367707839588,0.11353912110045007,0.1084695569819429,0,0.012825390859750764,0.012825390859750764,118176.93831555078,13349.279171931044
Orange,30,2014,,,,,3375544561,3228619061,10101808,7467237,12399802,31375375,61344222,1337193133,602687729,,,,39784239,39784239,415660402,292176785,0,06059,"Orange County, California",3086331,1050771,569625,6264,47072,75100,8735,5183,1323581,0.4288525760846779,0.015251766579799769,0.3404595942560924,0.18739402870268937,0.018173133517107788,19.876099485116793,0.002992645428744497,3.273079912685969,0.12874247291077368,0.09049589916919591,0,0.01232237010571251,0.01232237010571251,134677.84304405458,12890.464114186068
Orange,30,2013,,,,,3275423354,3112438897,11310619,11751866,13776116,34201054,71039655,1216817435,653726806,,,,30510638,30510638,345772927,338829574,0,06059,"Orange County, California",3051771,1032879,555650,6163,45900,68567,9138,5967,1327507,0.43499561402215303,0.015040447006017163,0.3384523281727233,0.18506893210532507,0.021688694047212315,23.278173558894164,0.0034531777353871795,3.7062476181862927,0.11109388439184514,0.10886304445256391,0,0.009802807062142945,0.009802807062142945,113302.38310803793,9997.682657053889
Orange,30,2012,,,,,3027030988,3016127086,15048488,4143200,13036975,37950210,70178873,1143168624,572909212,,,,31058731,31058731,305315675,340100033,0,06059,"Orange County, California",3021840,1015013,542857,6676,45438,64088,8823,6629,1332316,0.44089561326873694,0.015036534032245254,0.33589237021152674,0.1825642654806343,0.02318406163604163,23.223887763746593,0.004971368994786122,4.979908929658751,0.10122772227244273,0.11276051151115189,0,0.01029755382131136,0.01029755382131136,101036.34706006935,10278.085868212745
Orange,30,2011,,,,,2904664963,2900844609,11227487,19607673,14771495,49081333,94687988,1063010793,525708615,,,,34245207,34245207,290832184,329490820,0,06059,"Orange County, California",2989948,994279,528429,6902,45836,58681,8736,7950,1339135,0.4478790266586576,0.015330032495548417,0.3325405659228856,0.17965697062290045,0.03259859199120997,31.668774172661198,0.0038653294417831966,3.7550776802807273,0.10025776048040634,0.11358444329549401,0,0.011805253853913001,0.011805253853913001,97269.98061504749,11453.445678653945
